RowIndex,Tag,ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction,Text,ChildrenJSON
891,,739,682,Kinh linh,Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, giải trừ giảm tốc",PetSkill6_13,615,-1,-1,,"0,TinhHoa",,,"0,GiaiHuyet",,,,PetActive,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_jingling,,20,,
892,,740,682,Cố nguyên,Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, giải trừ tản công",PetSkill6_9,616,-1,-1,,"0,TinhHoa",,,"0,GiaiHuyet",,,,PetActive,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_guyuan,,20,,
893,,741,682,Sái thoát,Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, giải trừ định thân",PetSkill6_14,617,-1,-1,,"0,TinhHoa",,,,,,,PetActive,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_cuituo,,20,,
894,,1116,662,Siêu Cấp Tá Lực (Cấp 1),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_yiji,,20,,
895,,1117,662,Siêu Cấp Tá Lực (Cấp 2),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_erji,,20,,
896,,1118,662,Siêu Cấp Tá Lực (Cấp 3),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_sanji,,20,,
897,,1119,662,Siêu Cấp Tá Lực (Cấp 4),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_siji,,20,,
898,,1120,662,Siêu Cấp Tá Lực (Cấp 5),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_wuji,,20,,
899,,1121,662,Siêu Cấp Tá Lực (Cấp 6),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_liuji,,20,,
900,,1122,662,Siêu Cấp Tá Lực (Cấp 7),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_qiji,,20,,
901,,1123,662,Siêu Cấp Tá Lực (Cấp 8),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_baji,,20,,
902,,1124,662,Siêu Cấp Tá Lực (Cấp 9),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng cường lực",PetSkill8_16,539,-1,-1,,"0,Cast_Pet",,,"0,TaLuc",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojijieli_jiuji,,20,,
903,,1125,664,Siêu Cấp Di Hồn (Cấp 1),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_yiji,,20,,
904,,1126,664,Siêu Cấp Di Hồn (Cấp 2),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_erji,,20,,
905,,1127,664,Siêu Cấp Di Hồn (Cấp 3),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_sanji,,20,,
906,,1128,664,Siêu Cấp Di Hồn (Cấp 4),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_siji,,20,,
907,,1129,664,Siêu Cấp Di Hồn (Cấp 5),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_wuji,,20,,
908,,1130,664,Siêu Cấp Di Hồn (Cấp 6),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_liuji,,20,,
909,,1131,664,Siêu Cấp Di Hồn (Cấp 7),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_qiji,,20,,
910,,1132,664,Siêu Cấp Di Hồn (Cấp 8),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_baji,,20,,
911,,1133,664,Siêu Cấp Di Hồn (Cấp 9),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_7,541,-1,-1,,"0,Cast_Pet",,,"0,DiHon",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiyihun_jiuji,,20,,
912,,1134,666,Siêu Cấp Thuấn Ảnh (Cấp 1),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_yiji,,20,,
913,,1135,666,Siêu Cấp Thuấn Ảnh (Cấp 2),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_erji,,20,,
914,,1136,666,Siêu Cấp Thuấn Ảnh (Cấp 3),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_sanji,,20,,
915,,1137,666,Siêu Cấp Thuấn Ảnh (Cấp 4),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_siji,,20,,
916,,1138,666,Siêu Cấp Thuấn Ảnh (Cấp 5),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_wuji,,20,,
917,,1139,666,Siêu Cấp Thuấn Ảnh (Cấp 6),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_liuji,,20,,
918,,1140,666,Siêu Cấp Thuấn Ảnh (Cấp 7),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_qiji,,20,,
919,,1141,666,Siêu Cấp Thuấn Ảnh (Cấp 8),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_baji,,20,,
920,,1142,666,Siêu Cấp Thuấn Ảnh (Cấp 9),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thân pháp",PetSkill8_14,543,-1,-1,,"0,Cast_Pet",,,"0,ThuanAnh",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojishunying_jiuji,,20,,
921,,1143,668,Siêu Cấp Cường Thân (Cấp 1),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_yiji,,20,,
922,,1144,668,Siêu Cấp Cường Thân (Cấp 2),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_erji,,20,,
923,,1145,668,Siêu Cấp Cường Thân (Cấp 3),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_sanji,,20,,
924,,1146,668,Siêu Cấp Cường Thân (Cấp 4),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_siji,,20,,
925,,1147,668,Siêu Cấp Cường Thân (Cấp 5),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_wuji,,20,,
926,,1148,668,Siêu Cấp Cường Thân (Cấp 6),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_liuji,,20,,
927,,1149,668,Siêu Cấp Cường Thân (Cấp 7),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_qiji,,20,,
928,,1150,668,Siêu Cấp Cường Thân (Cấp 8),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_baji,,20,,
929,,1151,668,Siêu Cấp Cường Thân (Cấp 9),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng thể lực",PetSkill8_11,545,-1,-1,,"0,Cast_Pet",,,"0,CuongThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiqiangshen_jiuji,,20,,
930,,1152,670,Siêu Cấp Ngưng Thần (Cấp 1),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_yiji,,20,,
931,,1153,670,Siêu Cấp Ngưng Thần (Cấp 2),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_erji,,20,,
932,,1154,670,Siêu Cấp Ngưng Thần (Cấp 3),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_sanji,,20,,
933,,1155,670,Siêu Cấp Ngưng Thần (Cấp 4),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_siji,,20,,
934,,1156,670,Siêu Cấp Ngưng Thần (Cấp 5),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_wuji,,20,,
935,,1157,670,Siêu Cấp Ngưng Thần (Cấp 6),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_liuji,,20,,
936,,1158,670,Siêu Cấp Ngưng Thần (Cấp 7),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_qiji,,20,,
937,,1159,670,Siêu Cấp Ngưng Thần (Cấp 8),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_baji,,20,,
938,,1160,670,Siêu Cấp Ngưng Thần (Cấp 9),Hỗ trợ chủ nhân,"Hỗ trợ chủ nhân, tăng nội lực",PetSkill8_4,547,-1,-1,,"0,Cast_Pet",,,"0,NgungThan",,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Owner,0,300,1,-1,-1,true,pet_chaojiningshen_jiuji,,20,,
939,,1161,652,Băng Cương (Cấp 1),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_yiji,,20,,
940,,1162,652,Băng Cương (Cấp 2),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_erji,,20,,
941,,1163,652,Băng Cương (Cấp 3),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_sanji,,20,,
942,,1164,652,Băng Cương (Cấp 4),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_siji,,20,,
943,,1165,652,Băng Cương (Cấp 5),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_wuji,,20,,
944,,1166,652,Băng Cương (Cấp 6),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_liuji,,20,,
945,,1167,652,Băng Cương (Cấp 7),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_qiji,,20,,
946,,1168,652,Băng Cương (Cấp 8),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_baji,,20,,
947,,1169,652,Băng Cương (Cấp 9),Hỗ trợ bản thân,"Băng Chi Hồn Phách, Băng Trung Chi Vương. Trân thú sinh ra từ băng, thích băng sợ hoả",PetSkill8_2,528,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_binggang_jiuji,,20,,
948,,1170,652,Hỏa Cương (Cấp 1),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_yiji,,20,,
949,,1171,652,Hỏa Cương (Cấp 2),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_erji,,20,,
950,,1172,652,Hỏa Cương (Cấp 3),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_sanji,,20,,
951,,1173,652,Hỏa Cương (Cấp 4),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_siji,,20,,
952,,1174,652,Hỏa Cương (Cấp 5),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_wuji,,20,,
953,,1175,652,Hỏa Cương (Cấp 6),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_liuji,,20,,
954,,1176,652,Hỏa Cương (Cấp 7),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_qiji,,20,,
955,,1177,652,Hỏa Cương (Cấp 8),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_baji,,20,,
956,,1178,652,Hỏa Cương (Cấp 9),Hỗ trợ bản thân,"Hoả Chi Hồn Phách, Hoả Trung Chi Vương. Trân thú sinh ra từ lửa, thích hoả sợ băng",PetSkill9_4,529,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_huogang_jiuji,,20,,
957,,1179,652,Độc Cương (Cấp 1),Hỗ trợ bản thân,"Độc Chi Hồn Phách, Độc Trung Chi Vương. Trân thú ăn rắn ăn bọ cạp, thích độc sợ huyền",PetSkill8_5,530,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_dugang_yiji,,20,,
958,,1180,652,Độc Cương (Cấp 2),Hỗ trợ bản thân,"Độc Chi Hồn Phách, Độc Trung Chi Vương. Trân thú ăn rắn ăn bọ cạp, thích độc sợ huyền",PetSkill8_5,530,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_dugang_erji,,20,,
959,,1181,652,Độc Cương (Cấp 3),Hỗ trợ bản thân,"Độc Chi Hồn Phách, Độc Trung Chi Vương. Trân thú ăn rắn ăn bọ cạp, thích độc sợ huyền",PetSkill8_5,530,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_dugang_sanji,,20,,
960,,1182,652,Độc Cương (Cấp 4),Hỗ trợ bản thân,"Độc Chi Hồn Phách, Độc Trung Chi Vương. Trân thú ăn rắn ăn bọ cạp, thích độc sợ huyền",PetSkill8_5,530,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_dugang_siji,,20,,
961,,1183,652,Độc Cương (Cấp 5),Hỗ trợ bản thân,"Độc Chi Hồn Phách, Độc Trung Chi Vương. Trân thú ăn rắn ăn bọ cạp, thích độc sợ huyền",PetSkill8_5,530,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_dugang_wuji,,20,,
962,,1184,652,Độc Cương (Cấp 6),Hỗ trợ bản thân,"Độc Chi Hồn Phách, Độc Trung Chi Vương. Trân thú ăn rắn ăn bọ cạp, thích độc sợ huyền",PetSkill8_5,530,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_dugang_liuji,,20,,
