RowIndex,Tag,TaskID,TaskName,TaskDescription,TaskType,TaskCondition,Text,ChildrenJSON
223,GuildTaskData,100222,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
224,GuildTaskData,100223,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
225,GuildTaskData,100224,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
226,GuildTaskData,100225,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
227,GuildTaskData,100226,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
228,GuildTaskData,100227,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|15,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
229,GuildTaskData,100228,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
230,GuildTaskData,100229,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
231,GuildTaskData,100230,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
232,GuildTaskData,100231,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
233,GuildTaskData,100232,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
234,GuildTaskData,100233,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
235,GuildTaskData,100234,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
236,GuildTaskData,100235,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
237,GuildTaskData,100236,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
238,GuildTaskData,100237,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
239,GuildTaskData,100238,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
240,GuildTaskData,100239,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
241,GuildTaskData,100240,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
242,GuildTaskData,100241,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
243,GuildTaskData,100242,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
244,GuildTaskData,100243,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
245,GuildTaskData,100244,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
246,GuildTaskData,100245,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
247,GuildTaskData,100246,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
248,GuildTaskData,100247,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
249,GuildTaskData,100248,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
250,GuildTaskData,100249,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
251,GuildTaskData,100250,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
252,GuildTaskData,100251,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
253,GuildTaskData,100252,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
254,GuildTaskData,100253,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
255,GuildTaskData,100254,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
256,GuildTaskData,100255,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
257,GuildTaskData,100256,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
258,GuildTaskData,100257,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
259,GuildTaskData,100258,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
260,GuildTaskData,100259,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
