RowIndex,Tag,ID,Level,Type,Icon,Name,BasePrice,SellPrice,IsUniversal,Description,Text,ChildrenJSON
817,Gem,50713009,7,13,LiJinGem6_1_7,Lục Bảo Thạch - Thông Bảo (Cấp 7),75000,1,true,"Bảo Thạch Lục, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dexterity"",""Value"":""145""}}]"
818,Gem,50713010,7,13,LiJinGem6_2_2,Hồng Bảo Thạch - Thông Bảo (Cấp 7),75000,1,true,"Bảo Thạch Đỏ, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_stamina"",""Value"":""267""}}]"
819,Gem,50713011,7,13,LiJinGem6_2_3,Hắc Bảo Thạch - Thông Bảo (Cấp 7),75000,1,true,"Bảo Thạch Đen, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_intelligence"",""Value"":""267""}}]"
820,Gem,50713012,7,13,LiJinGem6_2_7,Huyết Tinh Thạch - Thông Bảo (Cấp 7),75000,1,true,"Bảo thạch phủ đầy tia đỏ, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_maxhp"",""Value"":""14706""}}]"
821,Gem,50714001,7,14,Gem6_1_14,Tổ Mẫu Lục (Cấp 7),100000,1000,false,"Phỉ Thúy cao cấp, đẹp lung linh, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dodge"",""Value"":""963""}}]"
822,Gem,50714002,7,14,LiJinGem6_1_14,Tổ Mẫu Lục - Thông Bảo (Cấp 7),100000,1,true,"Phỉ Thúy cao cấp, đẹp lung linh, có thể khảm lên trang bị phòng ngự <color=#FFFF00>Y Phục, Hộ Thủ, Mão, Hộ Kiên, Hài, Yêu Đai, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại phòng ngự <color=#FFFF00>Khôi, Giáp, Hoàn</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_dodge"",""Value"":""963""}}]"
823,Gem,50721001,7,21,Gemjiankang_3,Hoàng Minh Thạch (Cấp 7),300000,2000,false,"Minh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
824,Gem,50721002,7,21,Gemjiankang_15,Lam Minh Thạch (Cấp 7),300000,2000,false,"Minh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_iceneg"",""Value"":""90""}}]"
825,Gem,50721003,7,21,Gemjiankang_11,Hồng Minh Thạch (Cấp 7),300000,2000,false,"Minh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_fireneg"",""Value"":""90""}}]"
826,Gem,50721004,7,21,Gemjiankang_7,Lục Minh Thạch (Cấp 7),300000,2000,false,"Minh Thạch Lục, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_poisonneg"",""Value"":""90""}}]"
827,Gem,50721005,7,21,LiJinGemjiankang_3,Hoàng Minh Thạch - Thông Bảo (Cấp 7),300000,1,true,"Minh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
828,Gem,50721006,7,21,LiJinGemjiankang_15,Lam Minh Thạch - Thông Bảo (Cấp 7),300000,1,true,"Minh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_iceneg"",""Value"":""90""}}]"
829,Gem,50721007,7,21,LiJinGemjiankang_11,Hồng Minh Thạch - Thông Bảo (Cấp 7),300000,1,true,"Minh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_fireneg"",""Value"":""90""}}]"
830,Gem,50721008,7,21,LiJinGemjiankang_7,Lục Minh Thạch - Thông Bảo (Cấp 7),300000,1,true,"Minh Thạch Lục, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_poisonneg"",""Value"":""90""}}]"
831,Gem,50721101,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 1),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""23""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
832,Gem,50721102,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 2),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""33""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
833,Gem,50721103,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 3),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""60""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
834,Gem,50721104,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 4),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""120""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
835,Gem,50721105,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 5),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""170""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
836,Gem,50721106,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 6),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""230""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
837,Gem,50721107,7,21,Gemzhuoke_5,Hoàng Minh Tinh Thạch (Cấp 7 - Cấp 7),300000,2000,false,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch thành Hoàng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""290""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
838,Gem,50721108,7,21,LiJinGemzhuoke_5,Hoàng Minh Tinh Thạch - Thông Bảo (Cấp 7 - Cấp 1),300000,2000,true,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch - Thông Bảo thành Hoàng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""23""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
839,Gem,50721109,7,21,LiJinGemzhuoke_5,Hoàng Minh Tinh Thạch - Thông Bảo (Cấp 7 - Cấp 2),300000,2000,true,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch - Thông Bảo thành Hoàng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""33""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
840,Gem,50721110,7,21,LiJinGemzhuoke_5,Hoàng Minh Tinh Thạch - Thông Bảo (Cấp 7 - Cấp 3),300000,2000,true,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch - Thông Bảo thành Hoàng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""60""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
841,Gem,50721111,7,21,LiJinGemzhuoke_5,Hoàng Minh Tinh Thạch - Thông Bảo (Cấp 7 - Cấp 4),300000,2000,true,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch - Thông Bảo thành Hoàng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""120""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
842,Gem,50721112,7,21,LiJinGemzhuoke_5,Hoàng Minh Tinh Thạch - Thông Bảo (Cấp 7 - Cấp 5),300000,2000,true,"Trác Khắc Thuần Tịnh Hoàng Tinh Thạch - Thông Bảo thành Hoàng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>",,"[{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightatk"",""Value"":""170""}},{""Tag"":""Attribute"",""Attributes"":{""Symbol"":""magic_lightneg"",""Value"":""90""}}]"
