RowIndex,Tag,ID,Name,Icon,TypeDesc,TargetType,ItemLevel,RequireLevel,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ProgressTime,ProgressTick,MaxUsageTimesPerDay,Text,ChildrenJSON
448,Medicine,30202078,Vô Điện Phù,Charm_8,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202076,-1,-1""}}]"
449,Medicine,30202079,Tỵ Hỏa Phù,Charm_4,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202079,-1,-1""}}]"
450,Medicine,30202080,Tỵ Viêm Phù,Charm_7,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202079,-1,-1""}}]"
451,Medicine,30202081,Tỵ Diệm Phù,Charm_8,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202079,-1,-1""}}]"
452,Medicine,30202082,Tỵ Độc Phù,Charm_4,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonres"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202082,-1,-1""}}]"
453,Medicine,30202083,Tỵ Chướng Phù,Charm_7,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonres"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202082,-1,-1""}}]"
454,Medicine,30202084,Tỵ Quỷ Phù,Charm_8,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonres"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202082,-1,-1""}}]"
455,Medicine,30202088,Vi Phong Thiệp,Charm_1,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202088,-1,-1""}}]"
456,Medicine,30202089,Tật Phong Thiệp,Charm_9,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202088,-1,-1""}}]"
457,Medicine,30202090,Cuồng Phong Thiệp,Charm_10,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202088,-1,-1""}}]"
458,Medicine,30202091,Từ Bi Tinh,MenpaiGoods_9,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dodge"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202091,-1,-1""}}]"
459,Medicine,30202092,Cam Lâm Tinh,MenpaiGoods_10,Dược phẩm,Self,4,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dodge"",""Values"":""150,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202091,-1,-1""}}]"
460,Medicine,30202093,Phổ ĐộTinh,MenpaiGoods_11,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202093,-1,-1""}}]"
461,Medicine,30202094,Hoạt Băng Tinh,MenpaiGoods_9,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202093,-1,-1""}}]"
462,Medicine,30202095,Tuyết Băng Tinh,MenpaiGoods_10,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightres"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202093,-1,-1""}}]"
463,Medicine,30203001,Thủy Hàn Phù,Charm_4,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203001,-1,-1""}}]"
464,Medicine,30203002,Băng Hàn Phù,Charm_7,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203001,-1,-1""}}]"
465,Medicine,30203003,Thiên Hàn Phù,Charm_8,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203001,-1,-1""}}]"
466,Medicine,30203004,Tiểu Băng Tinh,MenpaiGoods_9,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203004,-1,-1""}}]"
467,Medicine,30203005,Hải Băng Tinh,MenpaiGoods_10,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203004,-1,-1""}}]"
468,Medicine,30203006,Thiên Băng Tinh,MenpaiGoods_11,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_iceatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203004,-1,-1""}}]"
469,Medicine,30203007,Phật Đà Xá Lợi,MenpaiGoods_1,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203007,-1,-1""}}]"
470,Medicine,30203008,Đại Đà Xá Lợi,MenpaiGoods_2,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203007,-1,-1""}}]"
471,Medicine,30203009,Phật Minh Xá Lợi,MenpaiGoods_3,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203007,-1,-1""}}]"
472,Medicine,30203010,Huy Huyền Đan,Medicine2_10,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203010,-1,-1""}}]"
473,Medicine,30203011,Tinh Huyền Đan,Medicine2_5,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203010,-1,-1""}}]"
474,Medicine,30203012,Nguyệt Huyền Đan,Medicine2_6,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203010,-1,-1""}}]"
475,Medicine,30203013,Liệt Hỏa,MenpaiGoods_5,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203013,-1,-1""}}]"
476,Medicine,30203014,Chân Hỏa,MenpaiGoods_6,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203013,-1,-1""}}]"
477,Medicine,30203015,Thánh Hỏa,MenpaiGoods_7,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203013,-1,-1""}}]"
478,Medicine,30203016,Điện Hỏa Thiệp,Charm_1,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203016,-1,-1""}}]"
479,Medicine,30203017,Lôi Hỏa Thiệp,Charm_9,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203016,-1,-1""}}]"
480,Medicine,30203018,Thiên Hoả Thiệp,Charm_10,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_fireatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203016,-1,-1""}}]"
481,Medicine,30203019,Trùng Độc,OtherTools1_8,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203019,-1,-1""}}]"
482,Medicine,30203020,Thi Độc,OtherTools1_9,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203019,-1,-1""}}]"
483,Medicine,30203021,Quỷ Độc,OtherTools1_10,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203019,-1,-1""}}]"
484,Medicine,30203022,Hoa Tử Tri Thù Tửu,Medicine2_11,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203022,-1,-1""}}]"
485,Medicine,30203023,Hoa Tử Độc Hát Tửu,Medicine2_12,Dược phẩm,Self,2,10,2883,720,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203022,-1,-1""}}]"
486,Medicine,30203024,Hoa Tử Độc Xà Tửu,FightSkillGaiBang1_16,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisonatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203022,-1,-1""}}]"
487,Medicine,30203025,Địa Hoả,MenpaiGoods_5,Dược phẩm,Self,1,1,1877,469,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hit"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203025,-1,-1""}}]"
